Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
9:15:00 PM,25,Wednesday,94,8,15,5,122,normal
9:30:00 PM,25,Wednesday,104,10,16,33,163,high
9:45:00 PM,25,Wednesday,98,13,13,33,157,high
10:00:00 PM,25,Wednesday,13,5,0,18,36,low
10:15:00 PM,25,Wednesday,17,1,0,11,29,low
10:30:00 PM,25,Wednesday,18,2,1,34,55,normal
10:45:00 PM,25,Wednesday,11,1,0,35,47,normal
11:00:00 PM,25,Wednesday,17,4,0,11,32,low
11:15:00 PM,25,Wednesday,17,1,1,23,42,normal
11:30:00 PM,25,Wednesday,17,2,0,23,42,normal
11:45:00 PM,25,Wednesday,16,4,1,30,51,normal
12:00:00 AM,26,Thursday,15,5,1,23,44,normal
12:15:00 AM,26,Thursday,18,0,0,31,49,normal
12:30:00 AM,26,Thursday,10,1,0,17,28,low
12:45:00 AM,26,Thursday,13,2,0,32,47,normal
1:00:00 AM,26,Thursday,16,1,0,38,55,normal
1:15:00 AM,26,Thursday,11,4,0,32,47,normal
1:30:00 AM,26,Thursday,12,2,0,26,40,normal
1:45:00 AM,26,Thursday,14,2,1,14,31,low
2:00:00 AM,26,Thursday,18,2,0,37,57,normal
2:15:00 AM,26,Thursday,17,1,1,22,41,normal
2:30:00 AM,26,Thursday,12,3,0,29,44,normal
2:45:00 AM,26,Thursday,20,5,0,30,55,normal
3:00:00 AM,26,Thursday,17,5,1,19,42,normal
3:15:00 AM,26,Thursday,12,0,1,33,46,normal
3:30:00 AM,26,Thursday,19,1,0,20,40,normal
3:45:00 AM,26,Thursday,11,4,1,38,54,normal
4:00:00 AM,26,Thursday,14,5,0,39,58,normal
4:15:00 AM,26,Thursday,102,20,4,12,138,normal
4:30:00 AM,26,Thursday,92,4,6,18,120,normal
4:45:00 AM,26,Thursday,54,14,10,16,94,low
5:00:00 AM,26,Thursday,55,15,1,10,81,low
5:15:00 AM,26,Thursday,64,27,5,5,101,low
5:30:00 AM,26,Thursday,52,13,5,15,85,low
5:45:00 AM,26,Thursday,73,11,4,3,91,low
6:00:00 AM,26,Thursday,106,27,45,5,183,heavy
6:15:00 AM,26,Thursday,145,21,40,5,211,heavy
6:30:00 AM,26,Thursday,133,19,28,5,185,heavy
6:45:00 AM,26,Thursday,117,31,49,0,197,heavy
7:00:00 AM,26,Thursday,146,17,34,0,197,heavy
7:15:00 AM,26,Thursday,101,35,42,3,181,heavy
7:30:00 AM,26,Thursday,103,28,32,1,164,high
7:45:00 AM,26,Thursday,150,10,26,0,186,heavy
8:00:00 AM,26,Thursday,135,23,48,0,206,heavy
8:15:00 AM,26,Thursday,104,10,48,2,164,high
8:30:00 AM,26,Thursday,144,39,50,1,234,heavy
8:45:00 AM,26,Thursday,132,10,49,0,191,heavy
9:00:00 AM,26,Thursday,142,19,31,1,193,heavy
9:15:00 AM,26,Thursday,45,4,30,29,108,normal
9:30:00 AM,26,Thursday,27,24,10,5,66,low
9:45:00 AM,26,Thursday,85,3,14,16,118,normal
10:00:00 AM,26,Thursday,84,11,27,26,148,high
10:15:00 AM,26,Thursday,90,4,10,20,124,normal
10:30:00 AM,26,Thursday,13,19,39,12,83,normal
10:45:00 AM,26,Thursday,11,1,37,9,58,normal
11:00:00 AM,26,Thursday,57,10,4,27,98,normal
11:15:00 AM,26,Thursday,52,10,9,23,94,normal
11:30:00 AM,26,Thursday,38,7,13,21,79,normal
11:45:00 AM,26,Thursday,35,7,15,24,81,normal
12:00:00 PM,26,Thursday,60,10,12,21,103,normal
12:15:00 PM,26,Thursday,70,10,3,30,113,normal
12:30:00 PM,26,Thursday,34,8,6,30,78,normal
12:45:00 PM,26,Thursday,44,6,4,27,81,normal
1:00:00 PM,26,Thursday,21,5,4,25,55,normal
1:15:00 PM,26,Thursday,106,10,11,11,138,normal
1:30:00 PM,26,Thursday,82,30,32,10,154,high
1:45:00 PM,26,Thursday,57,12,9,17,95,low
2:00:00 PM,26,Thursday,60,18,21,10,109,normal
2:15:00 PM,26,Thursday,79,17,34,8,138,high
2:30:00 PM,26,Thursday,78,29,22,13,142,normal
2:45:00 PM,26,Thursday,69,14,32,18,133,high
3:00:00 PM,26,Thursday,84,25,5,9,123,normal
3:15:00 PM,26,Thursday,62,11,28,5,106,normal
3:30:00 PM,26,Thursday,33,17,22,18,90,normal
3:45:00 PM,26,Thursday,14,21,23,6,64,normal
4:00:00 PM,26,Thursday,127,27,40,5,199,heavy
4:15:00 PM,26,Thursday,136,10,27,7,180,heavy
4:30:00 PM,26,Thursday,148,14,37,9,208,heavy
4:45:00 PM,26,Thursday,122,16,28,6,172,heavy
5:00:00 PM,26,Thursday,132,12,45,9,198,heavy
5:15:00 PM,26,Thursday,136,29,29,10,204,heavy
5:30:00 PM,26,Thursday,103,33,48,10,194,heavy
5:45:00 PM,26,Thursday,132,37,23,10,202,heavy
6:00:00 PM,26,Thursday,136,39,39,6,220,heavy
6:15:00 PM,26,Thursday,120,24,36,5,185,heavy
6:30:00 PM,26,Thursday,126,34,38,9,207,heavy
6:45:00 PM,26,Thursday,80,22,14,18,134,normal
7:00:00 PM,26,Thursday,99,9,15,29,152,normal
7:15:00 PM,26,Thursday,81,21,19,7,128,normal
7:30:00 PM,26,Thursday,87,9,16,26,138,normal
7:45:00 PM,26,Thursday,80,17,13,30,140,normal
8:00:00 PM,26,Thursday,91,18,18,9,136,normal
8:15:00 PM,26,Thursday,90,19,15,13,137,normal
8:30:00 PM,26,Thursday,107,19,10,23,159,normal
8:45:00 PM,26,Thursday,98,11,14,27,150,normal
9:00:00 PM,26,Thursday,98,18,20,22,158,normal
9:15:00 PM,26,Thursday,102,5,12,17,136,normal
9:30:00 PM,26,Thursday,62,13,16,28,119,normal
9:45:00 PM,26,Thursday,101,15,12,35,163,high
10:00:00 PM,26,Thursday,17,5,1,16,39,low
10:15:00 PM,26,Thursday,10,4,1,37,52,normal
10:30:00 PM,26,Thursday,16,4,0,35,55,normal
10:45:00 PM,26,Thursday,17,2,0,17,36,low
11:00:00 PM,26,Thursday,17,0,0,27,44,normal
11:15:00 PM,26,Thursday,17,4,1,25,47,normal
11:30:00 PM,26,Thursday,15,2,0,15,32,low
11:45:00 PM,26,Thursday,20,0,1,12,33,low
12:00:00 AM,27,Friday,16,3,0,28,47,normal
12:15:00 AM,27,Friday,13,2,1,28,44,normal
12:30:00 AM,27,Friday,15,5,0,26,46,normal
12:45:00 AM,27,Friday,15,2,1,16,34,low
1:00:00 AM,27,Friday,12,3,0,26,41,normal
1:15:00 AM,27,Friday,15,5,0,27,47,normal
1:30:00 AM,27,Friday,20,2,0,17,39,low
1:45:00 AM,27,Friday,12,2,0,16,30,low
2:00:00 AM,27,Friday,19,1,0,38,58,normal
2:15:00 AM,27,Friday,16,1,1,32,50,normal
2:30:00 AM,27,Friday,12,0,0,11,23,low
2:45:00 AM,27,Friday,16,5,1,29,51,normal
3:00:00 AM,27,Friday,19,5,1,18,43,low
3:15:00 AM,27,Friday,11,0,0,15,26,low
3:30:00 AM,27,Friday,15,4,1,17,37,low
3:45:00 AM,27,Friday,20,1,0,23,44,normal
4:00:00 AM,27,Friday,10,4,0,36,50,normal
4:15:00 AM,27,Friday,39,14,0,15,68,low
4:30:00 AM,27,Friday,33,7,3,10,53,low
4:45:00 AM,27,Friday,77,8,7,15,107,low
5:00:00 AM,27,Friday,80,18,6,11,115,normal
5:15:00 AM,27,Friday,53,11,7,15,86,low
5:30:00 AM,27,Friday,73,17,6,13,109,low
5:45:00 AM,27,Friday,77,20,4,13,114,normal
6:00:00 AM,27,Friday,76,14,1,12,103,low
6:15:00 AM,27,Friday,58,14,0,15,87,low
6:30:00 AM,27,Friday,57,18,7,13,95,low
6:45:00 AM,27,Friday,80,16,0,10,106,low
7:00:00 AM,27,Friday,38,7,1,13,59,low
7:15:00 AM,27,Friday,53,20,6,12,91,low
7:30:00 AM,27,Friday,30,9,7,10,56,low
7:45:00 AM,27,Friday,50,19,4,10,83,low
8:00:00 AM,27,Friday,31,14,3,14,62,low
8:15:00 AM,27,Friday,28,18,5,10,61,low
8:30:00 AM,27,Friday,31,15,4,12,62,low
8:45:00 AM,27,Friday,52,19,0,10,81,low
9:00:00 AM,27,Friday,42,9,2,13,66,low
9:15:00 AM,27,Friday,151,55,27,2,235,heavy
9:30:00 AM,27,Friday,180,69,29,1,279,heavy
9:45:00 AM,27,Friday,149,41,23,3,216,heavy
10:00:00 AM,27,Friday,167,60,27,3,257,heavy
10:15:00 AM,27,Friday,134,45,22,3,204,heavy
10:30:00 AM,27,Friday,180,62,26,4,272,heavy
10:45:00 AM,27,Friday,156,54,25,3,238,heavy
11:00:00 AM,27,Friday,171,60,18,1,250,heavy
11:15:00 AM,27,Friday,174,53,10,3,240,heavy
11:30:00 AM,27,Friday,154,61,16,3,234,heavy
11:45:00 AM,27,Friday,161,53,11,1,226,heavy
12:00:00 PM,27,Friday,148,48,13,2,211,heavy
12:15:00 PM,27,Friday,136,60,27,2,225,heavy
12:30:00 PM,27,Friday,143,68,16,0,227,heavy
12:45:00 PM,27,Friday,152,51,22,2,227,heavy
1:00:00 PM,27,Friday,132,58,15,4,209,heavy
1:15:00 PM,27,Friday,155,58,15,4,232,heavy
1:30:00 PM,27,Friday,144,62,12,3,221,heavy
1:45:00 PM,27,Friday,161,51,20,1,233,heavy
2:00:00 PM,27,Friday,137,46,13,2,198,heavy
2:15:00 PM,27,Friday,149,61,16,1,227,heavy
2:30:00 PM,27,Friday,158,46,20,1,225,heavy
2:45:00 PM,27,Friday,134,65,22,0,221,heavy
3:00:00 PM,27,Friday,134,65,10,2,211,heavy
3:15:00 PM,27,Friday,73,24,4,0,101,low
3:30:00 PM,27,Friday,64,23,21,1,109,normal
3:45:00 PM,27,Friday,51,27,25,2,105,normal
4:00:00 PM,27,Friday,80,22,17,0,119,normal
4:15:00 PM,27,Friday,61,26,8,0,95,low
4:30:00 PM,27,Friday,75,24,8,0,107,low
4:45:00 PM,27,Friday,82,20,15,2,119,normal
5:00:00 PM,27,Friday,53,28,21,1,103,normal
5:15:00 PM,27,Friday,68,29,14,0,111,low
5:30:00 PM,27,Friday,63,28,22,0,113,normal
5:45:00 PM,27,Friday,76,30,20,1,127,normal
6:00:00 PM,27,Friday,66,23,10,0,99,low
6:15:00 PM,27,Friday,50,23,1,0,74,low
6:30:00 PM,27,Friday,60,29,22,2,113,normal
6:45:00 PM,27,Friday,75,26,11,0,112,normal
7:00:00 PM,27,Friday,81,22,18,2,123,normal
7:15:00 PM,27,Friday,33,6,0,4,43,low
7:30:00 PM,27,Friday,21,5,6,15,47,low
7:45:00 PM,27,Friday,22,7,1,2,32,low
8:00:00 PM,27,Friday,31,6,0,15,52,low
8:15:00 PM,27,Friday,41,8,3,2,54,low
8:30:00 PM,27,Friday,24,6,5,11,46,low
8:45:00 PM,27,Friday,45,6,6,10,67,low
9:00:00 PM,27,Friday,24,11,6,2,43,low
9:15:00 PM,27,Friday,47,6,2,12,67,low
9:30:00 PM,27,Friday,46,1,1,4,52,low
9:45:00 PM,27,Friday,26,3,2,3,34,low
10:00:00 PM,27,Friday,20,4,0,39,63,normal
10:15:00 PM,27,Friday,20,1,1,27,49,normal
10:30:00 PM,27,Friday,19,0,1,17,37,low
10:45:00 PM,27,Friday,11,3,1,19,34,normal
11:00:00 PM,27,Friday,17,5,1,31,54,normal
11:15:00 PM,27,Friday,19,4,0,12,35,low
11:30:00 PM,27,Friday,11,1,0,38,50,normal
11:45:00 PM,27,Friday,12,0,0,17,29,low
12:00:00 AM,28,Saturday,18,0,0,27,45,normal
12:15:00 AM,28,Saturday,19,4,0,14,37,low
12:30:00 AM,28,Saturday,13,2,0,28,43,normal
12:45:00 AM,28,Saturday,18,4,1,23,46,normal
1:00:00 AM,28,Saturday,20,0,0,11,31,low
1:15:00 AM,28,Saturday,11,4,1,22,38,normal
1:30:00 AM,28,Saturday,15,2,0,18,35,low
1:45:00 AM,28,Saturday,16,3,0,34,53,normal
2:00:00 AM,28,Saturday,11,2,0,18,31,low
2:15:00 AM,28,Saturday,17,4,1,38,60,normal
2:30:00 AM,28,Saturday,20,4,1,28,53,normal
2:45:00 AM,28,Saturday,19,0,1,37,57,normal
3:00:00 AM,28,Saturday,10,2,1,34,47,normal
3:15:00 AM,28,Saturday,19,0,0,17,36,low
3:30:00 AM,28,Saturday,15,0,0,30,45,normal
3:45:00 AM,28,Saturday,10,2,0,31,43,normal
4:00:00 AM,28,Saturday,18,3,0,17,38,low
4:15:00 AM,28,Saturday,97,22,4,18,141,normal
4:30:00 AM,28,Saturday,111,12,9,17,149,normal
4:45:00 AM,28,Saturday,108,10,5,17,140,normal
5:00:00 AM,28,Saturday,74,24,10,20,128,normal
5:15:00 AM,28,Saturday,114,4,8,20,146,normal
5:30:00 AM,28,Saturday,91,16,5,11,123,normal
5:45:00 AM,28,Saturday,66,3,9,19,97,normal
6:00:00 AM,28,Saturday,104,32,23,5,164,normal
6:15:00 AM,28,Saturday,128,18,31,3,180,heavy
6:30:00 AM,28,Saturday,127,24,27,0,178,heavy
6:45:00 AM,28,Saturday,130,31,22,0,183,heavy
7:00:00 AM,28,Saturday,108,13,38,1,160,high
7:15:00 AM,28,Saturday,116,22,37,2,177,heavy
7:30:00 AM,28,Saturday,143,28,27,4,202,heavy
7:45:00 AM,28,Saturday,118,32,21,5,176,heavy
8:00:00 AM,28,Saturday,121,35,32,0,188,heavy
8:15:00 AM,28,Saturday,109,28,39,2,178,heavy
8:30:00 AM,28,Saturday,135,11,23,5,174,heavy
8:45:00 AM,28,Saturday,100,30,29,2,161,high
9:00:00 AM,28,Saturday,138,32,26,4,200,heavy
9:15:00 AM,28,Saturday,29,9,21,23,82,normal
9:30:00 AM,28,Saturday,36,17,7,30,90,normal
9:45:00 AM,28,Saturday,42,9,37,28,116,high
10:00:00 AM,28,Saturday,80,6,12,6,104,low
10:15:00 AM,28,Saturday,37,21,28,6,92,normal
10:30:00 AM,28,Saturday,44,17,27,30,118,high
10:45:00 AM,28,Saturday,25,12,13,5,55,low
11:00:00 AM,28,Saturday,36,9,9,30,84,normal
11:15:00 AM,28,Saturday,63,7,10,29,109,normal
11:30:00 AM,28,Saturday,20,5,13,22,60,normal
11:45:00 AM,28,Saturday,53,8,6,23,90,normal
12:00:00 PM,28,Saturday,41,7,5,26,79,normal
12:15:00 PM,28,Saturday,36,9,13,29,87,normal
12:30:00 PM,28,Saturday,65,10,8,22,105,normal
12:45:00 PM,28,Saturday,55,6,5,27,93,normal
1:00:00 PM,28,Saturday,63,8,15,30,116,normal
1:15:00 PM,28,Saturday,19,26,32,18,95,normal
1:30:00 PM,28,Saturday,84,11,11,9,115,normal
1:45:00 PM,28,Saturday,110,23,34,9,176,heavy
2:00:00 PM,28,Saturday,46,20,18,5,89,normal
2:15:00 PM,28,Saturday,67,12,10,20,109,normal
2:30:00 PM,28,Saturday,42,25,20,19,106,normal
2:45:00 PM,28,Saturday,87,17,18,6,128,normal
3:00:00 PM,28,Saturday,45,24,31,11,111,normal
3:15:00 PM,28,Saturday,80,26,35,6,147,high
3:30:00 PM,28,Saturday,83,18,6,15,122,normal
3:45:00 PM,28,Saturday,68,19,15,11,113,normal
4:00:00 PM,28,Saturday,101,37,48,9,195,heavy
4:15:00 PM,28,Saturday,149,32,29,10,220,heavy
4:30:00 PM,28,Saturday,136,21,33,9,199,heavy
4:45:00 PM,28,Saturday,105,20,23,7,155,normal
5:00:00 PM,28,Saturday,125,12,20,8,165,normal
5:15:00 PM,28,Saturday,125,14,26,5,170,heavy
5:30:00 PM,28,Saturday,118,28,23,8,177,heavy
5:45:00 PM,28,Saturday,114,32,45,6,197,heavy
6:00:00 PM,28,Saturday,123,37,46,8,214,heavy
6:15:00 PM,28,Saturday,115,23,22,7,167,normal
6:30:00 PM,28,Saturday,111,25,35,10,181,heavy
6:45:00 PM,28,Saturday,66,8,11,9,94,low
7:00:00 PM,28,Saturday,103,12,17,23,155,normal
7:15:00 PM,28,Saturday,94,14,14,24,146,normal
7:30:00 PM,28,Saturday,105,23,15,18,161,normal
7:45:00 PM,28,Saturday,53,22,14,35,124,high
8:00:00 PM,28,Saturday,74,10,12,32,128,high
8:15:00 PM,28,Saturday,71,24,15,26,136,normal
8:30:00 PM,28,Saturday,61,21,15,32,129,high
8:45:00 PM,28,Saturday,101,25,18,8,152,normal
9:00:00 PM,28,Saturday,104,22,10,14,150,normal
9:15:00 PM,28,Saturday,79,20,15,18,132,normal
9:30:00 PM,28,Saturday,70,20,11,14,115,normal
9:45:00 PM,28,Saturday,74,16,14,34,138,high
10:00:00 PM,28,Saturday,20,5,0,21,46,normal
10:15:00 PM,28,Saturday,16,0,0,36,52,normal
10:30:00 PM,28,Saturday,14,3,0,20,37,normal
10:45:00 PM,28,Saturday,14,1,1,30,46,normal
11:00:00 PM,28,Saturday,17,0,1,12,30,low
11:15:00 PM,28,Saturday,14,0,0,14,28,low
11:30:00 PM,28,Saturday,18,5,0,40,63,normal
11:45:00 PM,28,Saturday,17,2,0,18,37,low
12:00:00 AM,29,Sunday,14,1,1,35,51,normal
12:15:00 AM,29,Sunday,14,2,1,26,43,normal
12:30:00 AM,29,Sunday,16,0,1,37,54,normal
12:45:00 AM,29,Sunday,14,4,1,32,51,normal
1:00:00 AM,29,Sunday,19,5,0,12,36,low
1:15:00 AM,29,Sunday,11,0,1,31,43,normal
1:30:00 AM,29,Sunday,12,0,0,32,44,normal
1:45:00 AM,29,Sunday,12,3,0,32,47,normal
2:00:00 AM,29,Sunday,18,4,1,31,54,normal
2:15:00 AM,29,Sunday,17,4,1,20,42,normal
2:30:00 AM,29,Sunday,17,0,0,22,39,normal
2:45:00 AM,29,Sunday,19,2,1,12,34,low
3:00:00 AM,29,Sunday,18,2,1,19,40,normal
3:15:00 AM,29,Sunday,19,5,0,26,50,normal
3:30:00 AM,29,Sunday,19,5,1,35,60,normal
3:45:00 AM,29,Sunday,18,0,0,20,38,normal
4:00:00 AM,29,Sunday,16,0,0,30,46,normal
4:15:00 AM,29,Sunday,114,30,9,7,160,normal
4:30:00 AM,29,Sunday,102,17,2,14,135,normal
4:45:00 AM,29,Sunday,55,4,7,13,79,low
5:00:00 AM,29,Sunday,82,2,4,14,102,low
5:15:00 AM,29,Sunday,66,16,9,19,110,normal
5:30:00 AM,29,Sunday,86,5,1,13,105,low
5:45:00 AM,29,Sunday,108,24,2,19,153,normal
6:00:00 AM,29,Sunday,112,30,26,0,168,heavy
6:15:00 AM,29,Sunday,147,31,46,0,224,heavy
6:30:00 AM,29,Sunday,116,20,40,2,178,heavy
6:45:00 AM,29,Sunday,138,13,21,5,177,heavy
7:00:00 AM,29,Sunday,132,25,40,2,199,heavy
7:15:00 AM,29,Sunday,124,14,31,4,173,heavy
7:30:00 AM,29,Sunday,106,27,25,1,159,normal
7:45:00 AM,29,Sunday,104,24,29,5,162,high
8:00:00 AM,29,Sunday,140,31,21,4,196,heavy
8:15:00 AM,29,Sunday,121,35,37,3,196,heavy
8:30:00 AM,29,Sunday,135,23,37,5,200,heavy
8:45:00 AM,29,Sunday,149,20,30,5,204,heavy
9:00:00 AM,29,Sunday,117,14,39,0,170,heavy
9:15:00 AM,29,Sunday,39,8,23,13,83,normal
9:30:00 AM,29,Sunday,40,14,18,21,93,normal
9:45:00 AM,29,Sunday,49,1,35,18,103,normal
10:00:00 AM,29,Sunday,38,12,35,25,110,normal
10:15:00 AM,29,Sunday,26,15,25,6,72,normal
10:30:00 AM,29,Sunday,93,14,10,25,142,normal
10:45:00 AM,29,Sunday,54,24,37,20,135,high
11:00:00 AM,29,Sunday,32,6,10,23,71,normal
11:15:00 AM,29,Sunday,43,7,12,23,85,normal
11:30:00 AM,29,Sunday,23,6,15,20,64,normal
11:45:00 AM,29,Sunday,26,5,8,25,64,normal
12:00:00 PM,29,Sunday,55,7,8,27,97,normal
12:15:00 PM,29,Sunday,70,10,8,25,113,normal
12:30:00 PM,29,Sunday,66,10,3,29,108,normal
12:45:00 PM,29,Sunday,66,7,15,26,114,normal
1:00:00 PM,29,Sunday,46,6,7,21,80,normal
1:15:00 PM,29,Sunday,47,26,6,20,99,normal
1:30:00 PM,29,Sunday,75,20,7,11,113,normal
1:45:00 PM,29,Sunday,76,29,15,19,139,normal
2:00:00 PM,29,Sunday,56,14,38,12,120,high
2:15:00 PM,29,Sunday,19,26,36,17,98,normal
2:30:00 PM,29,Sunday,29,18,10,9,66,low
2:45:00 PM,29,Sunday,15,12,18,15,60,normal
3:00:00 PM,29,Sunday,53,27,27,17,124,high
3:15:00 PM,29,Sunday,95,22,28,9,154,high
3:30:00 PM,29,Sunday,27,27,32,10,96,normal
3:45:00 PM,29,Sunday,68,28,31,15,142,high
4:00:00 PM,29,Sunday,120,14,25,8,167,normal
4:15:00 PM,29,Sunday,144,28,24,8,204,heavy
4:30:00 PM,29,Sunday,112,31,43,8,194,heavy
4:45:00 PM,29,Sunday,149,28,20,10,207,heavy
5:00:00 PM,29,Sunday,131,29,34,8,202,heavy
5:15:00 PM,29,Sunday,104,31,41,9,185,heavy
5:30:00 PM,29,Sunday,141,30,27,7,205,heavy
5:45:00 PM,29,Sunday,117,10,47,9,183,heavy
6:00:00 PM,29,Sunday,112,13,37,6,168,heavy
6:15:00 PM,29,Sunday,127,40,39,8,214,heavy
6:30:00 PM,29,Sunday,131,15,31,6,183,heavy
6:45:00 PM,29,Sunday,66,8,10,11,95,low
7:00:00 PM,29,Sunday,61,23,18,34,136,high
7:15:00 PM,29,Sunday,55,25,13,26,119,normal
7:30:00 PM,29,Sunday,85,23,20,6,134,normal
7:45:00 PM,29,Sunday,75,20,19,19,133,normal
8:00:00 PM,29,Sunday,58,17,20,22,117,normal
8:15:00 PM,29,Sunday,60,23,11,26,120,normal
8:30:00 PM,29,Sunday,80,21,11,7,119,normal
8:45:00 PM,29,Sunday,74,9,14,35,132,high
9:00:00 PM,29,Sunday,57,14,11,16,98,low
9:15:00 PM,29,Sunday,73,9,13,5,100,low
9:30:00 PM,29,Sunday,80,25,19,26,150,normal
9:45:00 PM,29,Sunday,82,13,12,21,128,normal
10:00:00 PM,29,Sunday,15,4,0,27,46,normal
10:15:00 PM,29,Sunday,20,2,0,29,51,normal
10:30:00 PM,29,Sunday,12,2,0,39,53,normal
10:45:00 PM,29,Sunday,10,4,1,13,28,low
11:00:00 PM,29,Sunday,16,0,1,29,46,normal
11:15:00 PM,29,Sunday,18,0,0,34,52,normal
11:30:00 PM,29,Sunday,11,5,1,19,36,normal
11:45:00 PM,29,Sunday,16,1,0,12,29,low
12:00:00 AM,30,Monday,13,3,1,12,29,low
12:15:00 AM,30,Monday,19,2,0,22,43,normal
12:30:00 AM,30,Monday,13,3,0,39,55,normal
12:45:00 AM,30,Monday,12,0,0,24,36,normal
1:00:00 AM,30,Monday,10,3,1,12,26,low
1:15:00 AM,30,Monday,11,4,0,38,53,normal
1:30:00 AM,30,Monday,18,4,0,31,53,normal
1:45:00 AM,30,Monday,19,1,0,34,54,normal
2:00:00 AM,30,Monday,18,1,0,27,46,normal
2:15:00 AM,30,Monday,13,0,0,26,39,normal
2:30:00 AM,30,Monday,12,2,0,35,49,normal
2:45:00 AM,30,Monday,15,4,0,12,31,low
3:00:00 AM,30,Monday,10,5,0,33,48,normal
3:15:00 AM,30,Monday,14,0,0,15,29,low
3:30:00 AM,30,Monday,16,0,0,16,32,low
3:45:00 AM,30,Monday,15,3,1,26,45,normal
4:00:00 AM,30,Monday,20,4,0,34,58,normal
4:15:00 AM,30,Monday,82,20,10,11,123,normal
4:30:00 AM,30,Monday,99,7,3,6,115,normal
4:45:00 AM,30,Monday,74,29,9,4,116,normal
5:00:00 AM,30,Monday,94,1,1,14,110,low
5:15:00 AM,30,Monday,63,12,10,17,102,low
5:30:00 AM,30,Monday,101,4,3,12,120,normal
5:45:00 AM,30,Monday,106,9,3,10,128,normal
6:00:00 AM,30,Monday,112,15,24,1,152,normal
6:15:00 AM,30,Monday,148,26,25,0,199,heavy
6:30:00 AM,30,Monday,115,20,31,3,169,heavy
6:45:00 AM,30,Monday,125,11,24,0,160,normal
7:00:00 AM,30,Monday,140,38,38,0,216,heavy
7:15:00 AM,30,Monday,150,17,35,5,207,heavy
7:30:00 AM,30,Monday,149,11,42,2,204,heavy
7:45:00 AM,30,Monday,150,22,38,3,213,heavy
8:00:00 AM,30,Monday,147,32,25,4,208,heavy
8:15:00 AM,30,Monday,138,39,45,4,226,heavy
8:30:00 AM,30,Monday,149,16,49,1,215,heavy
8:45:00 AM,30,Monday,139,10,50,2,201,heavy
9:00:00 AM,30,Monday,109,25,49,2,185,heavy
9:15:00 AM,30,Monday,84,24,12,28,148,normal
9:30:00 AM,30,Monday,38,8,6,5,57,low
9:45:00 AM,30,Monday,45,16,6,21,88,normal
10:00:00 AM,30,Monday,57,4,36,14,111,normal
10:15:00 AM,30,Monday,84,12,6,28,130,normal
10:30:00 AM,30,Monday,55,25,33,21,134,high
10:45:00 AM,30,Monday,14,15,5,21,55,normal
11:00:00 AM,30,Monday,26,8,11,20,65,normal
11:15:00 AM,30,Monday,60,10,9,27,106,normal
11:30:00 AM,30,Monday,34,6,7,25,72,normal
11:45:00 AM,30,Monday,22,9,8,26,65,normal
12:00:00 PM,30,Monday,59,10,11,30,110,normal
12:15:00 PM,30,Monday,48,6,14,28,96,normal
12:30:00 PM,30,Monday,46,9,11,23,89,normal
12:45:00 PM,30,Monday,37,9,8,20,74,normal
1:00:00 PM,30,Monday,67,9,11,21,108,normal
1:15:00 PM,30,Monday,32,19,39,9,99,normal
1:30:00 PM,30,Monday,63,12,22,5,102,normal
1:45:00 PM,30,Monday,32,29,25,11,97,normal
2:00:00 PM,30,Monday,83,22,40,20,165,high
2:15:00 PM,30,Monday,40,14,31,19,104,normal
2:30:00 PM,30,Monday,101,22,39,19,181,heavy
2:45:00 PM,30,Monday,62,29,31,11,133,high
3:00:00 PM,30,Monday,20,19,25,8,72,normal
3:15:00 PM,30,Monday,42,22,5,9,78,low
3:30:00 PM,30,Monday,37,17,12,16,82,low
3:45:00 PM,30,Monday,95,12,20,15,142,normal
4:00:00 PM,30,Monday,137,14,41,10,202,heavy
4:15:00 PM,30,Monday,122,21,20,10,173,heavy
4:30:00 PM,30,Monday,104,19,39,9,171,heavy
4:45:00 PM,30,Monday,147,21,40,9,217,heavy
5:00:00 PM,30,Monday,105,38,34,7,184,heavy
5:15:00 PM,30,Monday,124,23,46,5,198,heavy
5:30:00 PM,30,Monday,135,18,20,5,178,heavy
5:45:00 PM,30,Monday,107,35,23,8,173,heavy
6:00:00 PM,30,Monday,109,21,24,10,164,normal
6:15:00 PM,30,Monday,136,32,26,8,202,heavy
6:30:00 PM,30,Monday,134,23,49,8,214,heavy
6:45:00 PM,30,Monday,90,20,11,25,146,normal
7:00:00 PM,30,Monday,104,5,16,16,141,normal
7:15:00 PM,30,Monday,60,21,13,6,100,low
7:30:00 PM,30,Monday,104,22,11,13,150,normal
7:45:00 PM,30,Monday,54,23,10,25,112,normal
8:00:00 PM,30,Monday,68,6,15,34,123,high
8:15:00 PM,30,Monday,88,13,19,19,139,normal
8:30:00 PM,30,Monday,64,22,16,16,118,normal
8:45:00 PM,30,Monday,58,24,14,24,120,normal
9:00:00 PM,30,Monday,67,19,12,9,107,low
9:15:00 PM,30,Monday,73,20,18,7,118,normal
9:30:00 PM,30,Monday,109,25,16,20,170,heavy
9:45:00 PM,30,Monday,63,15,11,23,112,normal
10:00:00 PM,30,Monday,19,4,1,26,50,normal
10:15:00 PM,30,Monday,15,1,0,34,50,normal
10:30:00 PM,30,Monday,15,5,1,14,35,low
10:45:00 PM,30,Monday,19,3,1,33,56,normal
11:00:00 PM,30,Monday,18,4,0,11,33,low
